site,alpha,gamma,lstm_units,dropout_rate,dense_units,batch_size,val_auc,acc,precision,recall,npv,specificity,f1
13,0.5,2.0,64,0.3,16,32,0.8669674014809771,0.9708491761723701,0.9,0.2903225806451613,0.9717586649550706,0.9986807387862797,0.43902439024390244
13,0.5,2.0,64,0.3,32,32,0.8668397310409397,0.9657794676806084,0.6666666666666666,0.25806451612903225,0.9703989703989704,0.9947229551451188,0.37209302325581395
16,0.75,2.0,32,0.3,32,32,0.8667601683029453,0.9569313593539704,0.4583333333333333,0.36666666666666664,0.9735744089012517,0.9817671809256662,0.4074074074074074
2,0.25,2.0,64,0.2,32,16,0.8665727939921488,0.96569250317662,0.75,0.1935483870967742,0.9679075738125802,0.9973544973544973,0.3076923076923077
15,0.5,2.0,32,0.3,32,16,0.8664993523316062,0.9664179104477612,0.7777777777777778,0.21875,0.9685534591194969,0.9974093264248705,0.34146341463414637
3,0.75,2.0,32,0.2,16,16,0.8658787904277243,0.9611528822055138,0.5,0.3548387096774194,0.9742268041237113,0.9856584093872229,0.41509433962264153
15,0.75,2.0,64,0.3,16,16,0.8658516839378239,0.9477611940298507,0.3333333333333333,0.3125,0.9715762273901809,0.9740932642487047,0.3225806451612903
13,0.75,2.0,32,0.2,32,32,0.8655630266405652,0.9645120405576679,0.5555555555555556,0.4838709677419355,0.979002624671916,0.9841688654353562,0.5172413793103449
15,0.25,2.0,32,0.2,16,16,0.8655278497409327,0.9676616915422885,1.0,0.1875,0.9674185463659147,1.0,0.3157894736842105
8,0.75,2.0,32,0.2,16,32,0.8654330676138946,0.9495073891625616,0.32142857142857145,0.2903225806451613,0.9719387755102041,0.9756722151088348,0.3050847457627119
16,0.25,2.0,64,0.2,16,16,0.8653108929406265,0.9663526244952894,0.8571428571428571,0.2,0.967391304347826,0.9985974754558204,0.32432432432432434
3,0.75,2.0,64,0.3,32,16,0.8652058712200866,0.9586466165413534,0.4642857142857143,0.41935483870967744,0.9766233766233766,0.9804432855280313,0.4406779661016949
15,0.5,2.0,64,0.3,32,32,0.8650825777202072,0.9689054726368159,0.8888888888888888,0.25,0.969811320754717,0.9987046632124352,0.3902439024390244
13,0.75,2.0,64,0.3,16,16,0.8650523448804154,0.9645120405576679,0.56,0.45161290322580644,0.9777486910994765,0.9854881266490765,0.5
7,0.75,2.0,32,0.3,16,16,0.8649283439490445,0.9522643818849449,0.3793103448275862,0.34375,0.9733502538071066,0.9770700636942675,0.36065573770491804
15,0.5,2.0,64,0.2,32,16,0.8648397020725389,0.9676616915422885,0.8,0.25,0.9697732997481109,0.9974093264248705,0.38095238095238093
13,0.75,2.0,32,0.2,32,16,0.8647118903736488,0.9581749049429658,0.4722222222222222,0.5483870967741935,0.9814077025232404,0.974934036939314,0.5074626865671642
3,0.5,2.0,64,0.2,32,32,0.864659124363881,0.9649122807017544,0.5882352941176471,0.3225806451612903,0.9731113956466069,0.9908735332464146,0.4166666666666667
8,0.25,2.0,64,0.2,16,16,0.8644830862004874,0.9655172413793104,0.6666666666666666,0.1935483870967742,0.9688667496886675,0.9961587708066582,0.3
15,0.25,2.0,64,0.2,16,32,0.8644753886010362,0.9639303482587065,1.0,0.09375,0.9637952559300874,1.0,0.17142857142857143
8,0.5,2.0,64,0.2,16,32,0.8641939614224939,0.9642857142857143,0.5833333333333334,0.22580645161290322,0.97,0.9935979513444302,0.32558139534883723
3,0.5,2.0,32,0.2,16,16,0.8641544349581528,0.9611528822055138,0.5,0.2903225806451613,0.9717948717948718,0.9882659713168188,0.3673469387755102
3,0.75,2.0,64,0.2,16,16,0.8638600328048114,0.9548872180451128,0.41379310344827586,0.3870967741935484,0.9752925877763329,0.9778357235984355,0.4
3,0.5,2.0,32,0.3,32,16,0.8637759179038567,0.968671679197995,0.7142857142857143,0.3225806451612903,0.9732142857142857,0.9947848761408083,0.4444444444444444
3,0.5,2.0,64,0.3,16,16,0.8634815157505152,0.9674185463659147,0.6923076923076923,0.2903225806451613,0.9719745222929936,0.9947848761408083,0.4090909090909091
3,0.75,2.0,32,0.3,16,32,0.8632712284981284,0.9573934837092731,0.4482758620689655,0.41935483870967744,0.976592977893368,0.9791395045632334,0.43333333333333335
15,0.25,2.0,32,0.3,16,32,0.8631395725388602,0.9651741293532339,1.0,0.125,0.965,1.0,0.2222222222222222
15,0.5,2.0,32,0.2,16,16,0.8630990932642486,0.9614427860696517,0.5555555555555556,0.15625,0.9660377358490566,0.9948186528497409,0.24390243902439024
3,0.75,2.0,32,0.2,32,32,0.8630609412457417,0.9523809523809523,0.37037037037037035,0.3225806451612903,0.9727626459143969,0.9778357235984355,0.3448275862068966
16,0.5,2.0,64,0.2,32,16,0.8629266012155213,0.9636608344549125,0.6,0.3,0.9711538461538461,0.9915848527349228,0.4
15,0.25,2.0,64,0.3,16,16,0.8626538212435233,0.9639303482587065,1.0,0.09375,0.9637952559300874,1.0,0.17142857142857143
8,0.25,2.0,32,0.3,32,32,0.8625831233736732,0.9642857142857143,0.75,0.0967741935483871,0.9653465346534653,0.998719590268886,0.17142857142857143
16,0.75,2.0,64,0.3,16,16,0.8624123422159887,0.9609690444145357,0.52,0.43333333333333335,0.9763231197771588,0.9831697054698457,0.4727272727272727
3,0.75,2.0,64,0.2,16,32,0.8618833326323758,0.9636591478696742,0.5384615384615384,0.45161290322580644,0.977979274611399,0.984354628422425,0.49122807017543857
13,0.25,2.0,64,0.2,16,16,0.8618605838794792,0.9645120405576679,1.0,0.0967741935483871,0.9643765903307888,1.0,0.17647058823529413
